5419,Yield,115,Barley,100 g/ha,50000
5510,Production,115,Barley,t,60000
5312,Area harvested,115,Barley,ha,7400
5419,Yield,115,Barley,100 g/ha,48649
5510,Production,115,Barley,t,36000
5312,Area harvested,115,Barley,ha,8000
5419,Yield,115,Barley,100 g/ha,53750
5510,Production,115,Barley,t,43000
5312,Area harvested,115,Barley,ha,10000
5419,Yield,115,Barley,100 g/ha,54000
5510,Production,115,Barley,t,54000
5312,Area harvested,115,Barley,ha,9000
5419,Yield,115,Barley,100 g/ha,53333
5510,Production,115,Barley,t,48000
5312,Area harvested,115,Barley,ha,9276
5419,Yield,115,Barley,100 g/ha,53901
5510,Production,115,Barley,t,50000
5312,Area harvested,115,Barley,ha,8910
5419,Yield,115,Barley,100 g/ha,54161
5510,Production,115,Barley,t,48258.38
5312,Area harvested,115,Barley,ha,9085
5419,Yield,115,Barley,100 g/ha,54443
5510,Production,115,Barley,t,49459.36
5312,Area harvested,115,Barley,ha,9069
5419,Yield,115,Barley,100 g/ha,54601
5510,Production,115,Barley,t,49519.38
5312,Area harvested,115,Barley,ha,9247
5419,Yield,115,Barley,100 g/ha,54759
5510,Production,115,Barley,t,50637.98
5312,Area harvested,115,Barley,ha,9425
5419,Yield,115,Barley,100 g/ha,54917
5510,Production,115,Barley,t,51756.59
5312,Area harvested,115,Barley,ha,9814
5419,Yield,115,Barley,100 g/ha,54660
5510,Production,115,Barley,t,53644.56
5312,Area harvested,115,Barley,ha,10031
5419,Yield,115,Barley,100 g/ha,54756
5510,Production,115,Barley,t,54926.96
5312,Area harvested,115,Barley,ha,10063
5419,Yield,115,Barley,100 g/ha,54633
5510,Production,115,Barley,t,54976.62
5312,Area harvested,115,Barley,ha,10235
5419,Yield,115,Barley,100 g/ha,54607
5510,Production,115,Barley,t,55890.64
5312,Area harvested,115,Barley,ha,10387
5419,Yield,115,Barley,100 g/ha,54602
5510,Production,115,Barley,t,56712.63
5312,Area harvested,115,Barley,ha,10572
5419,Yield,115,Barley,100 g/ha,54715
5510,Production,115,Barley,t,57842.61
5312,Area harvested,115,Barley,ha,10235
5419,Yield,115,Barley,100 g/ha,54709
5510,Production,115,Barley,t,55994.92
5312,Area harvested,115,Barley,ha,10348
5419,Yield,115,Barley,100 g/ha,54767
5510,Production,115,Barley,t,56675.24
5312,Area harvested,115,Barley,ha,10450
5419,Yield,115,Barley,100 g/ha,54825
5510,Production,115,Barley,t,57291.71
5312,Area harvested,1701,"Beans, dry",ha,30000
5419,Yield,1701,"Beans, dry",100 g/ha,6000
5510,Production,1701,"Beans, dry",t,18000
5312,Area harvested,1701,"Beans, dry",ha,31000
5419,Yield,1701,"Beans, dry",100 g/ha,6677
5510,Production,1701,"Beans, dry",t,20700
5312,Area harvested,1701,"Beans, dry",ha,30000
5419,Yield,1701,"Beans, dry",100 g/ha,6333
5510,Production,1701,"Beans, dry",t,19000
5312,Area harvested,1701,"Beans, dry",ha,30000
5419,Yield,1701,"Beans, dry",100 g/ha,5667
5510,Production,1701,"Beans, dry",t,17000
5312,Area harvested,1701,"Beans, dry",ha,35000
5419,Yield,1701,"Beans, dry",100 g/ha,4286
5510,Production,1701,"Beans, dry",t,15000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,5625
5510,Production,1701,"Beans, dry",t,22500
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,5750
5510,Production,1701,"Beans, dry",t,23000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,6000
5510,Production,1701,"Beans, dry",t,24000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,6000
5510,Production,1701,"Beans, dry",t,24000
5312,Area harvested,1701,"Beans, dry",ha,38000
5419,Yield,1701,"Beans, dry",100 g/ha,6053
5510,Production,1701,"Beans, dry",t,23000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,6000
5510,Production,1701,"Beans, dry",t,24000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,6000
5510,Production,1701,"Beans, dry",t,24000
5312,Area harvested,1701,"Beans, dry",ha,41000
5419,Yield,1701,"Beans, dry",100 g/ha,6098
5510,Production,1701,"Beans, dry",t,25000
5312,Area harvested,1701,"Beans, dry",ha,43000
5419,Yield,1701,"Beans, dry",100 g/ha,6047
5510,Production,1701,"Beans, dry",t,26000
5312,Area harvested,1701,"Beans, dry",ha,43000
5419,Yield,1701,"Beans, dry",100 g/ha,6047
5510,Production,1701,"Beans, dry",t,26000
5312,Area harvested,1701,"Beans, dry",ha,44000
5419,Yield,1701,"Beans, dry",100 g/ha,6136
5510,Production,1701,"Beans, dry",t,27000
5312,Area harvested,1701,"Beans, dry",ha,44000
5419,Yield,1701,"Beans, dry",100 g/ha,6136
5510,Production,1701,"Beans, dry",t,27000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,5000
5510,Production,1701,"Beans, dry",t,20000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,5750
5510,Production,1701,"Beans, dry",t,23000
5312,Area harvested,1701,"Beans, dry",ha,40000
5419,Yield,1701,"Beans, dry",100 g/ha,5750
5510,Production,1701,"Beans, dry",t,23000
5312,Area harvested,1701,"Beans, dry",ha,33664
5419,Yield,1701,"Beans, dry",100 g/ha,5624
5510,Production,1701,"Beans, dry",t,18933
5312,Area harvested,1701,"Beans, dry",ha,61225
5419,Yield,1701,"Beans, dry",100 g/ha,7959
5510,Production,1701,"Beans, dry",t,48730
5312,Area harvested,1701,"Beans, dry",ha,62000
5419,Yield,1701,"Beans, dry",100 g/ha,7258
5510,Production,1701,"Beans, dry",t,45000
5312,Area harvested,1701,"Beans, dry",ha,62000
5419,Yield,1701,"Beans, dry",100 g/ha,7258
5510,Production,1701,"Beans, dry",t,45000
5312,Area harvested,1701,"Beans, dry",ha,63000
5419,Yield,1701,"Beans, dry",100 g/ha,7460
5510,Production,1701,"Beans, dry",t,47000
5312,Area harvested,1701,"Beans, dry",ha,64000
5419,Yield,1701,"Beans, dry",100 g/ha,7500
5510,Production,1701,"Beans, dry",t,48000
5312,Area harvested,1701,"Beans, dry",ha,65000
5419,Yield,1701,"Beans, dry",100 g/ha,6923
5510,Production,1701,"Beans, dry",t,45000
5312,Area harvested,1701,"Beans, dry",ha,66000
5419,Yield,1701,"Beans, dry",100 g/ha,6970
5510,Production,1701,"Beans, dry",t,46000
5312,Area harvested,1701,"Beans, dry",ha,66500
5419,Yield,1701,"Beans, dry",100 g/ha,6992
5510,Production,1701,"Beans, dry",t,46500
5312,Area harvested,1701,"Beans, dry",ha,67000
5419,Yield,1701,"Beans, dry",100 g/ha,7015
5510,Production,1701,"Beans, dry",t,47000
5312,Area harvested,1701,"Beans, dry",ha,67500
5419,Yield,1701,"Beans, dry",100 g/ha,7037
5510,Production,1701,"Beans, dry",t,47500
5312,Area harvested,1701,"Beans, dry",ha,60000
5419,Yield,1701,"Beans, dry",100 g/ha,6667
5510,Production,1701,"Beans, dry",t,40000
5312,Area harvested,1701,"Beans, dry",ha,61000
5419,Yield,1701,"Beans, dry",100 g/ha,7377
5510,Production,1701,"Beans, dry",t,45000
5312,Area harvested,1701,"Beans, dry",ha,71947
5419,Yield,1701,"Beans, dry",100 g/ha,6394
5510,Production,1701,"Beans, dry",t,46000
5312,Area harvested,1701,"Beans, dry",ha,58000
5419,Yield,1701,"Beans, dry",100 g/ha,6897
5510,Production,1701,"Beans, dry",t,40000
5312,Area harvested,1701,"Beans, dry",ha,15602
5419,Yield,1701,"Beans, dry",100 g/ha,3098
5510,Production,1701,"Beans, dry",t,4834
5312,Area harvested,1701,"Beans, dry",ha,16390
5419,Yield,1701,"Beans, dry",100 g/ha,4807
5510,Production,1701,"Beans, dry",t,7878
5312,Area harvested,1701,"Beans, dry",ha,20025
5419,Yield,1701,"Beans, dry",100 g/ha,2852
5510,Production,1701,"Beans, dry",t,5712
5312,Area harvested,1701,"Beans, dry",ha,14483
5419,Yield,1701,"Beans, dry",100 g/ha,6552
5510,Production,1701,"Beans, dry",t,9489
5312,Area harvested,1701,"Beans, dry",ha,15088
5419,Yield,1701,"Beans, dry",100 g/ha,4933
5510,Production,1701,"Beans, dry",t,7443
5312,Area harvested,1701,"Beans, dry",ha,15229
5419,Yield,1701,"Beans, dry",100 g/ha,4769
5510,Production,1701,"Beans, dry",t,7262
5312,Area harvested,1701,"Beans, dry",ha,15207
5419,Yield,1701,"Beans, dry",100 g/ha,4642
5510,Production,1701,"Beans, dry",t,7059
5312,Area harvested,1701,"Beans, dry",ha,15573
5419,Yield,1701,"Beans, dry",100 g/ha,6909
5510,Production,1701,"Beans, dry",t,10760
5312,Area harvested,1701,"Beans, dry",ha,68583
5419,Yield,1701,"Beans, dry",100 g/ha,8278
5510,Production,1701,"Beans, dry",t,56776
5312,Area harvested,1701,"Beans, dry",ha,47450
5419,Yield,1701,"Beans, dry",100 g/ha,4527
5510,Production,1701,"Beans, dry",t,21482
5312,Area harvested,1701,"Beans, dry",ha,66007
5419,Yield,1701,"Beans, dry",100 g/ha,4595
5510,Production,1701,"Beans, dry",t,30332
5312,Area harvested,1701,"Beans, dry",ha,74115
5419,Yield,1701,"Beans, dry",100 g/ha,6216
5510,Production,1701,"Beans, dry",t,46067
5312,Area harvested,1701,"Beans, dry",ha,65282
5419,Yield,1701,"Beans, dry",100 g/ha,5000
5510,Production,1701,"Beans, dry",t,32641.07
5312,Area harvested,1701,"Beans, dry",ha,62753
5419,Yield,1701,"Beans, dry",100 g/ha,4784
5510,Production,1701,"Beans, dry",t,30018.46
5312,Area harvested,1701,"Beans, dry",ha,79189
5419,Yield,1701,"Beans, dry",100 g/ha,3946
5510,Production,1701,"Beans, dry",t,31247.5
5312,Area harvested,1701,"Beans, dry",ha,53786
5419,Yield,1701,"Beans, dry",100 g/ha,2980
5510,Production,1701,"Beans, dry",t,16028.09
5312,Area harvested,1701,"Beans, dry",ha,52123
5419,Yield,1701,"Beans, dry",100 g/ha,4016
5510,Production,1701,"Beans, dry",t,20934.64
5312,Area harvested,1701,"Beans, dry",ha,66155
5419,Yield,1701,"Beans, dry",100 g/ha,4396
5510,Production,1701,"Beans, dry",t,29082.55
5312,Area harvested,1701,"Beans, dry",ha,32220
5419,Yield,1701,"Beans, dry",100 g/ha,4563
5510,Production,1701,"Beans, dry",t,14702.08
5312,Area harvested,1701,"Beans, dry",ha,35461
5419,Yield,1701,"Beans, dry",100 g/ha,4145
5510,Production,1701,"Beans, dry",t,14699.68
5312,Area harvested,1701,"Beans, dry",ha,26702
5419,Yield,1701,"Beans, dry",100 g/ha,3574
5510,Production,1701,"Beans, dry",t,9542
5312,Area harvested,1701,"Beans, dry",ha,26258
5419,Yield,1701,"Beans, dry",100 g/ha,5812
5510,Production,1701,"Beans, dry",t,15262
5312,Area harvested,1701,"Beans, dry",ha,27842
5419,Yield,1701,"Beans, dry",100 g/ha,7941
5510,Production,1701,"Beans, dry",t,22108
5312,Area harvested,1701,"Beans, dry",ha,23518
5419,Yield,1701,"Beans, dry",100 g/ha,2721
5510,Production,1701,"Beans, dry",t,6399.04
5312,Area harvested,1701,"Beans, dry",ha,23583
5419,Yield,1701,"Beans, dry",100 g/ha,6728
5510,Production,1701,"Beans, dry",t,15867
5312,Area harvested,1701,"Beans, dry",ha,33932
5419,Yield,1701,"Beans, dry",100 g/ha,6544
5510,Production,1701,"Beans, dry",t,22204
5312,Area harvested,1701,"Beans, dry",ha,33786
5419,Yield,1701,"Beans, dry",100 g/ha,5262
5510,Production,1701,"Beans, dry",t,17778.11
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,0
5510,Production,1212,Cabbages,t,0
5312,Area harvested,1212,Cabbages,ha,10
5419,Yield,1212,Cabbages,100 g/ha,100000
5510,Production,1212,Cabbages,t,100
5312,Area harvested,1212,Cabbages,ha,10
5419,Yield,1212,Cabbages,100 g/ha,103148
5510,Production,1212,Cabbages,t,103.15
5312,Area harvested,1212,Cabbages,ha,15
5419,Yield,1212,Cabbages,100 g/ha,105013
5510,Production,1212,Cabbages,t,160.02
5312,Area harvested,1212,Cabbages,ha,22
5419,Yield,1212,Cabbages,100 g/ha,113636
5510,Production,1212,Cabbages,t,250
5312,Area harvested,1212,Cabbages,ha,19
5419,Yield,1212,Cabbages,100 g/ha,107082
5510,Production,1212,Cabbages,t,202.85
5312,Area harvested,1212,Cabbages,ha,19
5419,Yield,1212,Cabbages,100 g/ha,107339
5510,Production,1212,Cabbages,t,200
5312,Area harvested,1212,Cabbages,ha,19
5419,Yield,1212,Cabbages,100 g/ha,107325
5510,Production,1212,Cabbages,t,201.55
5312,Area harvested,1212,Cabbages,ha,21
5419,Yield,1212,Cabbages,100 g/ha,107214
5510,Production,1212,Cabbages,t,220
5312,Area harvested,1212,Cabbages,ha,20
5419,Yield,1212,Cabbages,100 g/ha,106913
5510,Production,1212,Cabbages,t,210
5312,Area harvested,1212,Cabbages,ha,23
5419,Yield,1212,Cabbages,100 g/ha,104348
5510,Production,1212,Cabbages,t,240
5312,Area harvested,1212,Cabbages,ha,21
5419,Yield,1212,Cabbages,100 g/ha,107458
5510,Production,1212,Cabbages,t,230
5312,Area harvested,1212,Cabbages,ha,24
5419,Yield,1212,Cabbages,100 g/ha,104167
5510,Production,1212,Cabbages,t,250
5312,Area harvested,1212,Cabbages,ha,25
5419,Yield,1212,Cabbages,100 g/ha,108291
5510,Production,1212,Cabbages,t,265.87
5312,Area harvested,1212,Cabbages,ha,27
5419,Yield,1212,Cabbages,100 g/ha,103704
5510,Production,1212,Cabbages,t,280
5312,Area harvested,1212,Cabbages,ha,26
5419,Yield,1212,Cabbages,100 g/ha,111415
5510,Production,1212,Cabbages,t,289.26
5312,Area harvested,1212,Cabbages,ha,26
5419,Yield,1212,Cabbages,100 g/ha,114257
5510,Production,1212,Cabbages,t,299.27
5312,Area harvested,1212,Cabbages,ha,24
5419,Yield,1212,Cabbages,100 g/ha,120833
5510,Production,1212,Cabbages,t,290
5312,Area harvested,1212,Cabbages,ha,28
5419,Yield,1212,Cabbages,100 g/ha,118984
5510,Production,1212,Cabbages,t,333.16
5312,Area harvested,1212,Cabbages,ha,29
5419,Yield,1212,Cabbages,100 g/ha,120472
5510,Production,1212,Cabbages,t,355.08
5312,Area harvested,1212,Cabbages,ha,31
5419,Yield,1212,Cabbages,100 g/ha,121807
5510,Production,1212,Cabbages,t,375.87
5312,Area harvested,1212,Cabbages,ha,32
5419,Yield,1212,Cabbages,100 g/ha,123072
5510,Production,1212,Cabbages,t,396.05
5312,Area harvested,1212,Cabbages,ha,33
5419,Yield,1212,Cabbages,100 g/ha,124301
5510,Production,1212,Cabbages,t,415.7
5312,Area harvested,1212,Cabbages,ha,35
5419,Yield,1212,Cabbages,100 g/ha,128571
5510,Production,1212,Cabbages,t,450
5312,Area harvested,1212,Cabbages,ha,35
5419,Yield,1212,Cabbages,100 g/ha,128571
5510,Production,1212,Cabbages,t,450
5312,Area harvested,1212,Cabbages,ha,35
5419,Yield,1212,Cabbages,100 g/ha,129556
5510,Production,1212,Cabbages,t,452.78
5312,Area harvested,1212,Cabbages,ha,36
5419,Yield,1212,Cabbages,100 g/ha,131113
5510,Production,1212,Cabbages,t,472.79
5312,Area harvested,1212,Cabbages,ha,37
5419,Yield,1212,Cabbages,100 g/ha,124066
5510,Production,1212,Cabbages,t,458.52
5312,Area harvested,1212,Cabbages,ha,37
5419,Yield,1212,Cabbages,100 g/ha,126445
5510,Production,1212,Cabbages,t,474.01
5312,Area harvested,1212,Cabbages,ha,39
5419,Yield,1212,Cabbages,100 g/ha,127725
5510,Production,1212,Cabbages,t,491.82
5312,Area harvested,1212,Cabbages,ha,38
5419,Yield,1212,Cabbages,100 g/ha,126103
5510,Production,1212,Cabbages,t,474.79
5312,Area harvested,1212,Cabbages,ha,38
5419,Yield,1212,Cabbages,100 g/ha,126765
5510,Production,1212,Cabbages,t,480.21
5312,Area harvested,1212,Cabbages,ha,38
5419,Yield,1212,Cabbages,100 g/ha,126870
5510,Production,1212,Cabbages,t,482.27
5312,Area harvested,1212,Cabbages,ha,38
5419,Yield,1212,Cabbages,100 g/ha,126581
5510,Production,1212,Cabbages,t,479.09
5312,Area harvested,1251,Carrots and turnips,ha,10
5419,Yield,1251,Carrots and turnips,100 g/ha,99816
5510,Production,1251,Carrots and turnips,t,100.79
5312,Area harvested,1251,Carrots and turnips,ha,10
5419,Yield,1251,Carrots and turnips,100 g/ha,99833
5510,Production,1251,Carrots and turnips,t,102.47
5312,Area harvested,1251,Carrots and turnips,ha,10
5419,Yield,1251,Carrots and turnips,100 g/ha,99850
5510,Production,1251,Carrots and turnips,t,104.16
5312,Area harvested,1251,Carrots and turnips,ha,10
5419,Yield,1251,Carrots and turnips,100 g/ha,99867
5510,Production,1251,Carrots and turnips,t,104.16
5312,Area harvested,1251,Carrots and turnips,ha,11
5419,Yield,1251,Carrots and turnips,100 g/ha,99884
5510,Production,1251,Carrots and turnips,t,107.43
5312,Area harvested,1251,Carrots and turnips,ha,11
5419,Yield,1251,Carrots and turnips,100 g/ha,99933
5510,Production,1251,Carrots and turnips,t,110
5312,Area harvested,1251,Carrots and turnips,ha,12
5419,Yield,1251,Carrots and turnips,100 g/ha,99967
5510,Production,1251,Carrots and turnips,t,120
5312,Area harvested,1251,Carrots and turnips,ha,11
5419,Yield,1251,Carrots and turnips,100 g/ha,100000
5510,Production,1251,Carrots and turnips,t,110
5312,Area harvested,1251,Carrots and turnips,ha,12
5419,Yield,1251,Carrots and turnips,100 g/ha,99984
5510,Production,1251,Carrots and turnips,t,120
5312,Area harvested,1251,Carrots and turnips,ha,11
5419,Yield,1251,Carrots and turnips,100 g/ha,99989
5510,Production,1251,Carrots and turnips,t,110
5312,Area harvested,1251,Carrots and turnips,ha,12
5419,Yield,1251,Carrots and turnips,100 g/ha,99995
5510,Production,1251,Carrots and turnips,t,115
5312,Area harvested,1251,Carrots and turnips,ha,12
5419,Yield,1251,Carrots and turnips,100 g/ha,100001
5510,Production,1251,Carrots and turnips,t,119.11
5312,Area harvested,1251,Carrots and turnips,ha,12
5419,Yield,1251,Carrots and turnips,100 g/ha,100000
5510,Production,1251,Carrots and turnips,t,120
5312,Area harvested,1251,Carrots and turnips,ha,13
5419,Yield,1251,Carrots and turnips,100 g/ha,100014
5510,Production,1251,Carrots and turnips,t,125.08
5312,Area harvested,1251,Carrots and turnips,ha,13
5419,Yield,1251,Carrots and turnips,100 g/ha,100037
5510,Production,1251,Carrots and turnips,t,128.05
5312,Area harvested,1251,Carrots and turnips,ha,13
5419,Yield,1251,Carrots and turnips,100 g/ha,100076
5510,Production,1251,Carrots and turnips,t,131.03
5312,Area harvested,1251,Carrots and turnips,ha,13
5419,Yield,1251,Carrots and turnips,100 g/ha,100097
5510,Production,1251,Carrots and turnips,t,130
5312,Area harvested,1251,Carrots and turnips,ha,14
5419,Yield,1251,Carrots and turnips,100 g/ha,100119
5510,Production,1251,Carrots and turnips,t,138.9
5312,Area harvested,1251,Carrots and turnips,ha,14
5419,Yield,1251,Carrots and turnips,100 g/ha,100140
5510,Production,1251,Carrots and turnips,t,145.04
5312,Area harvested,1251,Carrots and turnips,ha,15
5419,Yield,1251,Carrots and turnips,100 g/ha,100162
5510,Production,1251,Carrots and turnips,t,151.17
5312,Area harvested,1251,Carrots and turnips,ha,16
5419,Yield,1251,Carrots and turnips,100 g/ha,100183
5510,Production,1251,Carrots and turnips,t,157.31
5312,Area harvested,1251,Carrots and turnips,ha,17
5419,Yield,1251,Carrots and turnips,100 g/ha,100204
5510,Production,1251,Carrots and turnips,t,170
5312,Area harvested,1251,Carrots and turnips,ha,17
5419,Yield,1251,Carrots and turnips,100 g/ha,100226
5510,Production,1251,Carrots and turnips,t,170
5312,Area harvested,1251,Carrots and turnips,ha,17
5419,Yield,1251,Carrots and turnips,100 g/ha,100208
5510,Production,1251,Carrots and turnips,t,172.29
5312,Area harvested,1251,Carrots and turnips,ha,17
5419,Yield,1251,Carrots and turnips,100 g/ha,100215
5510,Production,1251,Carrots and turnips,t,175.19
